message,label
Riya: Missing our college days. Let's plan a reunion.,0
"Dear Customer, A/C XX6842 debited by INR 43098.00 on 16-Aug-25. Trf to VPA salary@hdfc. Ref No 906242. Not you? Call 1800612946 -IDFC FIRST",1
Your SBI a/c 4720 credited ₹12480.00 (UPI Ref 419254) from VPA rajesh@okicici. Bal: ₹83032,1
UPI payment of ₹34272.00 to Netflix (UPI Ref 141881) successful. Avl Bal: ₹93859 -IDFC FIRST,1
Krishna: Missing our college days. Let's plan a reunion.,0
Sai: Recommend me a good book to read.,0
Aarav: Just finished my workout. Feeling great!,0
Krishna: Movie night this Friday? La La Land looks awesome!,0
Saanvi: Congratulations on your marathon!,0
Flipkart Big Billion Days: Get 30% off on electronics. Shop now: https://short.url/39110,0
Vihaan: Just finished my workout. Feeling great!,0
Your OTP for Spotify login is 682737. Valid for 10 mins. Do not share with anyone.,0
Saanvi: Congratulations on your marathon!,0
Your OTP for YouTube Premium login is 867361. Valid for 10 mins. Do not share with anyone.,0
Received Rs.22022.00 from VPA zomato@upi UPI Ref 713548. Current balance: Rs.68434 -SBI,1
Flipkart Big Billion Days: Get 71% off on grocery. Shop now: https://short.url/43547,0
UPI: INR 12946.00 paid to Aadhya (UPI Ref 868713). Not you? Block txn: https://short.url/86985 -IndusInd,1
Olivia: Happy birthday! Let's catch up this weekend.,0
Swiggy: Your order #721340 has been delivered. Rate your experience: https://short.url/61371,0
Sophia: Check out this hilarious meme I found!,0
Google Alert: New login detected from Mumbai on Safari Mac. Approve? Reply Y/N,0
UPI: INR 23191.00 paid to Riya (UPI Ref 180821). Not you? Block txn: https://short.url/62749 -Kotak,1
Pooja: Check out this hilarious meme I found!,0
Job Alert: Wipro hiring freshers! CTC 11LPA. Apply by 27-Mar-25: https://short.url/40912,0
Alert: Acct XXX4142 debited Rs.26928.00 on 17-Sep-25 to Electricity.UPI. Call 1800800595 if unrecognized -Axis,1
Isabella: Movie night this Friday? Joker looks awesome!,0
"Diya: Hey, what's up? Wanna grab coffee later?",0
Diya: Can you help me with that project we discussed?,0
UPI AutoPay: ₹44342.00 deducted for YouTube Premium SUBSCRPTN Ref 545406. Next due 12-Apr-25 -PNB,1
Money sent: ₹6412.00 to VPA salary@hdfc UPI Ref 384799. Current balance: ₹4085 -ICICI,1
Received Rs.48942.00 from VPA rajesh@okicici UPI Ref 444829. Current balance: Rs.19036 -IDFC FIRST,1
Loan approved! Get ₹100000 personal loan at 10.9% interest. Call 633-299-2141x799 -IDFC FIRST Loans,0
"Aditya: Hey, what's up? Wanna grab coffee later?",0
Your IDFC FIRST a/c 2517 credited ₹25112.00 (UPI Ref 464142) from VPA electricity@upi. Bal: ₹4798,1
Saanvi: Just adopted a parrot. Want to see pictures?,0
Your a/c XXXXX2391 credited INR 28402.00 by UPI REF NO 564620 on 17-Feb-25. Bal: INR 89026 -PNB,1
Diya: Happy birthday! Let's catch up this weekend.,0
Your a/c XXXXX6235 credited INR 3222.00 by UPI REF NO 779957 on 21-Dec-25. Bal: INR 63125 -IDFC FIRST,1
Reyansh: Did you hear about the new Green Leaf Cafe that opened?,0
Received Rs.25684.00 from VPA zomato@upi UPI Ref 443940. Current balance: Rs.27392 -IDFC FIRST,1
Received Rs.27415.00 from VPA electricity@upi UPI Ref 721645. Current balance: Rs.76639 -Kotak,1
UPI: INR 24591.00 paid to Ethan (UPI Ref 460146). Not you? Block txn: https://short.url/13727 -HDFC,1
Your PNB a/c 9231 credited ₹18024.00 (UPI Ref 833849) from VPA rajesh@okicici. Bal: ₹53675,1
Received Rs.28450.00 from VPA electricity@upi UPI Ref 980631. Current balance: Rs.23177 -Kotak,1
UPI AutoPay: ₹6856.00 deducted for Amazon Prime SUBSCRPTN Ref 741183. Next due 19-Apr-25 -Yes Bank,1
IRCTC: WL1 for 12685 DLI-PNBE Exp has been CONFIRMED. Charting at 14:16 hrs,0
UPI: INR 39983.00 paid to Noah (UPI Ref 123772). Not you? Block txn: https://short.url/25037 -Axis,1
Dhruv: Happy birthday! Let's catch up this weekend.,0
Your a/c XXXXX5701 credited INR 25303.00 by UPI REF NO 648511 on 1-May-25. Bal: INR 28474 -Yes Bank,1
UPI AutoPay: ₹40103.00 deducted for Spotify SUBSCRPTN Ref 257030. Next due 2-Apr-25 -ICICI,1
Jio: Your bill of ₹218 due on 8-Apr-25. Pay now: https://short.url/87158 to avoid disconnection,0
Your Kotak a/c 3522 debited ₹25173.00 on 17-Oct-25. UPI txn to VPA salary@hdfc. Dispute: 1800389082,1
Received Rs.47033.00 from VPA electricity@upi UPI Ref 153165. Current balance: Rs.58751 -IDFC FIRST,1
Mason: Did you hear about the new Spice Route that opened?,0
"Arjun: Hey, what's up? Wanna grab coffee later?",0
Aadhya: Feeling stressed about upcoming presentation. Need advice.,0
Job Alert: Google hiring freshers! CTC 6LPA. Apply by 7-Jul-25: https://short.url/29547,0
Your ICICI a/c 2802 credited ₹25271.00 (UPI Ref 258676) from VPA electricity@upi. Bal: ₹79281,1
"Dear Customer, A/C XX4855 debited by INR 16795.00 on 12-Jan-25. Trf to VPA zomato@upi. Ref No 597217. Not you? Call 1800236208 -Kotak",1
UPI payment of ₹24874.00 to Swiggy (UPI Ref 125605) successful. Avl Bal: ₹61025 -Kotak,1
Ishaan: Missing our college days. Let's plan a reunion.,0
Riya: Just adopted a kitten. Want to see pictures?,0
UPI: INR 10382.00 paid to Emma (UPI Ref 539214). Not you? Block txn: https://short.url/84434 -IDFC FIRST,1
Money sent: ₹9757.00 to VPA electricity@upi UPI Ref 813647. Current balance: ₹17225 -Yes Bank,1
Your IDFC FIRST a/c 1849 debited ₹14737.00 on 23-Feb-25. UPI txn to VPA zomato@upi. Dispute: 1800106140,1
Saanvi: I'm thinking of traveling to Hawaii next month.,0
Job Alert: Microsoft hiring freshers! CTC 11LPA. Apply by 24-Dec-25: https://short.url/99889,0
Your SBI a/c 2662 debited ₹11789.00 on 26-Jun-25. UPI txn to VPA rajesh@okicici. Dispute: 1800234707,1
IRCTC: WL18 for 12685 BBS-HWH Exp has been CONFIRMED. Charting at 22:20 hrs,0
IRCTC: WL15 for 12956 SBC-MAS Exp has been CONFIRMED. Charting at 17:49 hrs,0
"Dear Customer, A/C XX2976 debited by INR 11848.00 on 22-Nov-25. Trf to VPA salary@hdfc. Ref No 104183. Not you? Call 1800652320 -Kotak",1
Alert: Acct XXX4932 debited Rs.38350.00 on 12-Jan-25 to Swiggy. Call 1800336102 if unrecognized -IDFC FIRST,1
Mason: Missing our college days. Let's plan a reunion.,0
Olivia: Recommend me a good book to read.,0
Received Rs.1080.00 from VPA salary@hdfc UPI Ref 729978. Current balance: Rs.97693 -HDFC,1
Your a/c XXXXX6001 credited INR 42823.00 by UPI REF NO 906865 on 10-Sep-25. Bal: INR 95260 -SBI,1
UPI: INR 36721.00 paid to Diya (UPI Ref 403728). Not you? Block txn: https://short.url/50693 -IDFC FIRST,1
Riya: Can you help me with that project we discussed?,0
Loan approved! Get ₹50000 personal loan at 9.99% interest. Call 299-700-8436 -Yes Bank Loans,0
Your ICICI a/c 1346 debited ₹35473.00 on 21-May-25. UPI txn to VPA mobile@upi. Dispute: 1800853611,1
Your Amazon Prime subscription will renew on 23-Sep-25 for ₹944. Manage account: https://short.url/23189,0
Your IDFC FIRST a/c 8245 debited ₹29579.00 on 8-Dec-25. UPI txn to VPA electricity@upi. Dispute: 1800450914,1
Alert: Acct XXX2605 debited Rs.39558.00 on 27-Dec-25 to Netflix. Call 1800247918 if unrecognized -SBI,1
Pooja added you on Instagram! View profile: https://short.url/28852,0
"Dear Customer, A/C XX6195 debited by INR 5513.00 on 17-Feb-25. Trf to VPA rajesh@okicici. Ref No 517551. Not you? Call 1800828035 -SBI",1
"Dear Customer, A/C XX3874 debited by INR 14587.00 on 6-Jun-25. Trf to VPA salary@hdfc. Ref No 263914. Not you? Call 1800058362 -Kotak",1
Dhruv: Recommend me a good book to read.,0
Reyansh: Movie night this Friday? La La Land looks awesome!,0
Riya: Missing our college days. Let's plan a reunion.,0
Alert: Acct XXX8541 debited Rs.37236.00 on 26-Jul-25 to AmazonPay.UPI. Call 1800564370 if unrecognized -IDFC FIRST,1
Your Axis a/c 3393 credited ₹48670.00 (UPI Ref 753264) from VPA electricity@upi. Bal: ₹50174,1
Alert: Acct XXX9431 debited Rs.27452.00 on 9-Mar-25 to Zomato. Call 1800500691 if unrecognized -Kotak,1
Money sent: ₹39734.00 to VPA rajesh@okicici UPI Ref 540129. Current balance: ₹54615 -Kotak,1
"Dear Customer, A/C XX4509 debited by INR 35020.00 on 16-Feb-25. Trf to VPA zomato@upi. Ref No 614342. Not you? Call 1800482416 -IndusInd",1
Your Yes Bank a/c 5930 credited ₹33555.00 (UPI Ref 300809) from VPA rajesh@okicici. Bal: ₹50097,1
Riya: Movie night this Friday? Avengers looks awesome!,0
Mason: Just finished my workout. Feeling great!,0
Neha: Feeling stressed about job interview. Need advice.,0
Olivia: Congratulations on your research publication!,0
Neha: Happy birthday! Let's catch up this weekend.,0
Krishna: Recommend me a good book to read.,0
"Dear Customer, A/C XX7130 debited by INR 45645.00 on 24-Nov-25. Trf to VPA zomato@upi. Ref No 339629. Not you? Call 1800013975 -HDFC",1
Ananya added you on Snapchat! View profile: https://short.url/25730,0
"Dear Customer, A/C XX6019 debited by INR 15585.00 on 5-Aug-25. Trf to VPA salary@hdfc. Ref No 403079. Not you? Call 1800369105 -SBI",1
Reyansh: Feeling stressed about upcoming presentation. Need advice.,0
Your a/c XXXXX6448 credited INR 30291.00 by UPI REF NO 409987 on 8-Aug-25. Bal: INR 88872 -Axis,1
Noah: Movie night this Friday? Avengers looks awesome!,0
UPI: INR 24898.00 paid to Reyansh (UPI Ref 646626). Not you? Block txn: https://short.url/25137 -PNB,1
Your a/c XXXXX7310 credited INR 12566.00 by UPI REF NO 385085 on 22-Oct-25. Bal: INR 33400 -Kotak,1
UPI AutoPay: ₹37680.00 deducted for Spotify SUBSCRPTN Ref 109985. Next due 18-Apr-25 -PNB,1
UPI payment of ₹45132.00 to JioFiber (UPI Ref 848031) successful. Avl Bal: ₹33501 -HDFC,1
Google Alert: New login detected from Delhi on Edge Windows. Approve? Reply Y/N,0
Money sent: ₹37223.00 to VPA electricity@upi UPI Ref 816821. Current balance: ₹37543 -IDFC FIRST,1
Your Axis a/c 4767 debited ₹15846.00 on 23-Apr-25. UPI txn to VPA salary@hdfc. Dispute: 1800057321,1
Olivia: Can you help me with that project we discussed?,0
Alert: Acct XXX7534 debited Rs.4782.00 on 13-Nov-25 to Netflix. Call 1800667018 if unrecognized -IndusInd,1
Your a/c XXXXX2689 credited INR 45565.00 by UPI REF NO 637039 on 8-Jun-25. Bal: INR 18214 -SBI,1
BSNL: Your bill of ₹881 due on 15-Jun-25. Pay now: https://short.url/57302 to avoid disconnection,0
Loan approved! Get ₹500000 personal loan at 9.99% interest. Call 363.682.4950x58920 -Axis Loans,0
Ira: Congratulations on your marathon!,0
UPI: INR 43188.00 paid to Olivia (UPI Ref 908452). Not you? Block txn: https://short.url/61100 -SBI,1
Received Rs.34341.00 from VPA mobile@upi UPI Ref 647083. Current balance: Rs.34613 -IDFC FIRST,1
UPI payment of ₹13047.00 to PhonePe (UPI Ref 985764) successful. Avl Bal: ₹88085 -PNB,1
Dominos: Your order #847945 has been delivered. Rate your experience: https://short.url/13355,0
UPI AutoPay: ₹49561.00 deducted for YouTube Premium SUBSCRPTN Ref 548449. Next due 3-Apr-25 -Kotak,1
Diya: Check out this hilarious meme I found!,0
Money sent: ₹855.00 to VPA mobile@upi UPI Ref 802830. Current balance: ₹64870 -SBI,1
Pooja: Remember that inside joke about campus canteen food? Still cracks me up!,0
Money sent: ₹21319.00 to VPA zomato@upi UPI Ref 351982. Current balance: ₹4275 -IndusInd,1
Sophia: Check out this hilarious meme I found!,0
Swiggy: Your order #353788 has been delivered. Rate your experience: https://short.url/60914,0
Vivaan: Recommend me a good book to read.,0
Arjun: Remember that inside joke about professor's weird lecture? Still cracks me up!,0
IRCTC: WL4 for 12685 BBS-HWH Exp has been CONFIRMED. Charting at 19:54 hrs,0
Sai: Missing our college days. Let's plan a reunion.,0
Vihaan: Just adopted a parrot. Want to see pictures?,0
UPI payment of ₹33069.00 to Electricity.UPI (UPI Ref 197859) successful. Avl Bal: ₹97002 -Axis,1
Your YouTube Premium subscription will renew on 21-Jun-25 for ₹763. Manage account: https://short.url/86228,0
"Aadhya: Hey, what's up? Wanna grab coffee later?",0
UPI AutoPay: ₹5198.00 deducted for YouTube Premium SUBSCRPTN Ref 761976. Next due 10-Apr-25 -PNB,1
Alert: Acct XXX2930 debited Rs.8867.00 on 24-Jan-25 to Swiggy. Call 1800119341 if unrecognized -Yes Bank,1
UPI AutoPay: ₹18831.00 deducted for Spotify SUBSCRPTN Ref 418461. Next due 2-Apr-25 -Axis,1
Money sent: ₹49747.00 to VPA zomato@upi UPI Ref 104584. Current balance: ₹5563 -SBI,1
Your a/c XXXXX1227 credited INR 34739.00 by UPI REF NO 791204 on 22-Apr-25. Bal: INR 62887 -HDFC,1
IRCTC: WL6 for 12685 CSTM-LKO Exp has been CONFIRMED. Charting at 23:46 hrs,0
Your IndusInd a/c 1783 credited ₹5410.00 (UPI Ref 972047) from VPA rajesh@okicici. Bal: ₹1817,1
Your IndusInd a/c 5545 debited ₹29531.00 on 18-Dec-25. UPI txn to VPA salary@hdfc. Dispute: 1800032174,1
UPI payment of ₹8089.00 to Swiggy (UPI Ref 563125) successful. Avl Bal: ₹21681 -PNB,1
Sophia: Can you help me with that project we discussed?,0
Your a/c XXXXX6052 credited INR 47914.00 by UPI REF NO 492030 on 23-Jun-25. Bal: INR 65530 -Kotak,1
Isabella: Feeling stressed about upcoming presentation. Need advice.,0
Ishaan: Planning a surprise for Arjun's birthday.,0
UPI payment of ₹22099.00 to PhonePe (UPI Ref 714999) successful. Avl Bal: ₹33346 -HDFC,1
Ira: I'm thinking of traveling to Thailand next month.,0
Alert: Acct XXX9941 debited Rs.38462.00 on 13-Feb-25 to Zomato. Call 1800627550 if unrecognized -IndusInd,1
Your IndusInd a/c 6403 credited ₹24956.00 (UPI Ref 434727) from VPA rajesh@okicici. Bal: ₹85864,1
Job Alert: Amazon hiring freshers! CTC 12LPA. Apply by 7-Oct-25: https://short.url/69619,0
Loan approved! Get ₹100000 personal loan at 9.99% interest. Call 7273511646 -Yes Bank Loans,0
Your PNB a/c 3245 debited ₹22271.00 on 4-Sep-25. UPI txn to VPA zomato@upi. Dispute: 1800043543,1
William: Planning a surprise for Saanvi's birthday.,0
UPI AutoPay: ₹39290.00 deducted for Spotify SUBSCRPTN Ref 227502. Next due 17-Apr-25 -Axis,1
UPI payment of ₹13908.00 to Zomato (UPI Ref 101425) successful. Avl Bal: ₹24950 -Axis,1
Your a/c XXXXX4809 credited INR 7052.00 by UPI REF NO 800685 on 3-Sep-25. Bal: INR 91197 -PNB,1
Your a/c XXXXX2336 credited INR 3917.00 by UPI REF NO 971882 on 20-Nov-25. Bal: INR 45660 -PNB,1
Alert: Acct XXX2953 debited Rs.23474.00 on 18-Feb-25 to Netflix. Call 1800979827 if unrecognized -Axis,1
UPI payment of ₹34191.00 to Netflix (UPI Ref 981244) successful. Avl Bal: ₹76247 -Yes Bank,1
Your IndusInd a/c 1320 credited ₹7376.00 (UPI Ref 420125) from VPA rajesh@okicici. Bal: ₹66807,1
UPI: INR 13033.00 paid to Ayaan (UPI Ref 681390). Not you? Block txn: https://short.url/17362 -Yes Bank,1
Your ICICI a/c 6463 debited ₹30530.00 on 8-Mar-25. UPI txn to VPA mobile@upi. Dispute: 1800267624,1
Money sent: ₹46829.00 to VPA rajesh@okicici UPI Ref 272763. Current balance: ₹46317 -Axis,1
Aditya: Movie night this Friday? Spider-Man looks awesome!,0
Your IndusInd a/c 3991 credited ₹30123.00 (UPI Ref 702400) from VPA rajesh@okicici. Bal: ₹52720,1
"Dear Customer, A/C XX3644 debited by INR 24611.00 on 6-Mar-25. Trf to VPA zomato@upi. Ref No 615737. Not you? Call 1800122616 -Kotak",1
Ananya: Planning a surprise for William's birthday.,0
Saanvi: Movie night this Friday? Joker looks awesome!,0
Arjun: Happy birthday! Let's catch up this weekend.,0
Job Alert: Infosys hiring freshers! CTC 7LPA. Apply by 5-Aug-25: https://short.url/84768,0
Received Rs.32375.00 from VPA mobile@upi UPI Ref 672330. Current balance: Rs.26554 -Kotak,1
Your Amazon Prime subscription will renew on 12-Mar-25 for ₹454. Manage account: https://short.url/47250,0
Your a/c XXXXX2306 credited INR 23821.00 by UPI REF NO 207884 on 6-Aug-25. Bal: INR 24313 -IDFC FIRST,1
Job Alert: Microsoft hiring freshers! CTC 3LPA. Apply by 15-Mar-25: https://short.url/86651,0
Vihaan: Can you help me with that project we discussed?,0
Vihaan: Movie night this Friday? La La Land looks awesome!,0
Google Alert: New login detected from Delhi on Edge Windows. Approve? Reply Y/N,0
Diya: Check out this hilarious meme I found!,0
Alert: Acct XXX8780 debited Rs.12111.00 on 19-Feb-25 to Electricity.UPI. Call 1800130731 if unrecognized -HDFC,1
Your Kotak a/c 8252 debited ₹47937.00 on 25-Jul-25. UPI txn to VPA salary@hdfc. Dispute: 1800908338,1
Vivaan: I'm thinking of traveling to Switzerland next month.,0
UPI AutoPay: ₹3593.00 deducted for Spotify SUBSCRPTN Ref 288760. Next due 12-Apr-25 -PNB,1
UPI payment of ₹9372.00 to Swiggy (UPI Ref 441315) successful. Avl Bal: ₹18304 -HDFC,1
Ayaan: Congratulations on your graduation!,0
Money sent: ₹42424.00 to VPA mobile@upi UPI Ref 920166. Current balance: ₹27096 -Yes Bank,1
Mia: Did you hear about the new Fusion Bistro that opened?,0
Received Rs.27904.00 from VPA electricity@upi UPI Ref 135452. Current balance: Rs.53840 -IDFC FIRST,1
Noah: Did you hear about the new Fusion Bistro that opened?,0
Neha: Movie night this Friday? Spider-Man looks awesome!,0
UPI: INR 9094.00 paid to Emma (UPI Ref 416826). Not you? Block txn: https://short.url/73594 -HDFC,1
UPI AutoPay: ₹49828.00 deducted for Netflix SUBSCRPTN Ref 968169. Next due 22-Apr-25 -Axis,1
Mia: Happy birthday! Let's catch up this weekend.,0
Liam: Planning a surprise for Riya's birthday.,0
Your OTP for YouTube Premium login is 650676. Valid for 10 mins. Do not share with anyone.,0
Your a/c XXXXX3943 credited INR 39156.00 by UPI REF NO 688571 on 4-Apr-25. Bal: INR 31303 -SBI,1
Your OTP for Netflix login is 775276. Valid for 10 mins. Do not share with anyone.,0
Received Rs.30143.00 from VPA zomato@upi UPI Ref 747607. Current balance: Rs.64466 -PNB,1
"Dear Customer, A/C XX3746 debited by INR 49243.00 on 10-Jun-25. Trf to VPA electricity@upi. Ref No 335574. Not you? Call 1800449307 -PNB",1
Your a/c XXXXX4180 credited INR 24226.00 by UPI REF NO 303549 on 24-Jan-25. Bal: INR 64801 -PNB,1
Job Alert: Microsoft hiring freshers! CTC 7LPA. Apply by 17-Nov-25: https://short.url/18614,0
Job Alert: Google hiring freshers! CTC 12LPA. Apply by 1-Aug-25: https://short.url/86052,0
Vihaan: Did you hear about the new Urban Grill that opened?,0
Mira: Congratulations on your promotion!,0
UPI payment of ₹41216.00 to AmazonPay.UPI (UPI Ref 438810) successful. Avl Bal: ₹89196 -Kotak,1
Loan approved! Get ₹200000 personal loan at 12.5% interest. Call (478)291-8106x570 -SBI Loans,0
UPI payment of ₹32505.00 to JioFiber (UPI Ref 368272) successful. Avl Bal: ₹8762 -IDFC FIRST,1
Received Rs.48060.00 from VPA electricity@upi UPI Ref 623078. Current balance: Rs.24720 -Yes Bank,1
Job Alert: Wipro hiring freshers! CTC 3LPA. Apply by 7-Apr-25: https://short.url/45417,0
UPI AutoPay: ₹17426.00 deducted for Amazon Prime SUBSCRPTN Ref 957159. Next due 28-Apr-25 -Axis,1
Ethan: Remember that inside joke about professor's weird lecture? Still cracks me up!,0
Alert: Acct XXX7086 debited Rs.46154.00 on 11-Nov-25 to Netflix. Call 1800799506 if unrecognized -HDFC,1
UPI AutoPay: ₹31069.00 deducted for Hotstar SUBSCRPTN Ref 533714. Next due 14-Apr-25 -SBI,1
Your a/c XXXXX6316 credited INR 2065.00 by UPI REF NO 196015 on 15-Jan-25. Bal: INR 17617 -IDFC FIRST,1
Isabella added you on LinkedIn! View profile: https://short.url/24836,0
Ethan added you on Facebook! View profile: https://short.url/53628,0
Saanvi: Recommend me a good book to read.,0
Sophia: Movie night this Friday? The Matrix looks awesome!,0
Mira: Missing our college days. Let's plan a reunion.,0
UPI payment of ₹27087.00 to Netflix (UPI Ref 259267) successful. Avl Bal: ₹63045 -PNB,1
Saanvi: Movie night this Friday? Spider-Man looks awesome!,0
"Dear Customer, A/C XX7466 debited by INR 8038.00 on 9-Jun-25. Trf to VPA mobile@upi. Ref No 425837. Not you? Call 1800848026 -HDFC",1
Ethan: Check out this hilarious meme I found!,0
UPI: INR 36148.00 paid to Ananya (UPI Ref 704210). Not you? Block txn: https://short.url/65662 -HDFC,1
IRCTC: WL4 for 12956 CSTM-LKO Exp has been CONFIRMED. Charting at 10:41 hrs,0
Your a/c XXXXX8844 credited INR 12684.00 by UPI REF NO 367873 on 9-Oct-25. Bal: INR 82134 -ICICI,1
Ishaan: Did you hear about the new Fusion Bistro that opened?,0
Airtel: Your bill of ₹226 due on 21-Feb-25. Pay now: https://short.url/89931 to avoid disconnection,0
Your PNB a/c 6413 debited ₹20658.00 on 16-Apr-25. UPI txn to VPA rajesh@okicici. Dispute: 1800733302,1
William: Can you help me with that project we discussed?,0
UPI AutoPay: ₹18094.00 deducted for Amazon Prime SUBSCRPTN Ref 583342. Next due 16-Apr-25 -HDFC,1
"Sai: Hey, what's up? Wanna grab coffee later?",0
UPI payment of ₹2187.00 to JioFiber (UPI Ref 573485) successful. Avl Bal: ₹81139 -HDFC,1
Aadhya: Planning a surprise for William's birthday.,0
Vihaan: Remember that inside joke about campus canteen food? Still cracks me up!,0
Flipkart Big Billion Days: Get 76% off on fashion. Shop now: https://short.url/10443,0
Google Alert: New login detected from Hyderabad on Firefox Linux. Approve? Reply Y/N,0
Money sent: ₹41906.00 to VPA salary@hdfc UPI Ref 963402. Current balance: ₹50165 -HDFC,1
"Dear Customer, A/C XX7321 debited by INR 2462.00 on 3-Mar-25. Trf to VPA electricity@upi. Ref No 961138. Not you? Call 1800936657 -SBI",1
Your a/c XXXXX3030 credited INR 45713.00 by UPI REF NO 904732 on 14-Aug-25. Bal: INR 61410 -SBI,1
Mason: Feeling stressed about team conflict. Need advice.,0
Your a/c XXXXX9716 credited INR 45919.00 by UPI REF NO 655697 on 22-Feb-25. Bal: INR 20196 -SBI,1
Aadhya: Can you help me with that project we discussed?,0
Your a/c XXXXX5746 credited INR 16690.00 by UPI REF NO 103000 on 13-Oct-25. Bal: INR 42227 -HDFC,1
Received Rs.22079.00 from VPA electricity@upi UPI Ref 636492. Current balance: Rs.93236 -PNB,1
UPI payment of ₹25896.00 to Electricity.UPI (UPI Ref 996456) successful. Avl Bal: ₹94543 -Axis,1
Mia: Just finished my workout. Feeling great!,0
Your Amazon Prime subscription will renew on 20-Aug-25 for ₹853. Manage account: https://short.url/44885,0
Alert: Acct XXX8933 debited Rs.49841.00 on 27-Mar-25 to Electricity.UPI. Call 1800159819 if unrecognized -IndusInd,1
Your IndusInd a/c 6690 credited ₹31862.00 (UPI Ref 922467) from VPA mobile@upi. Bal: ₹51063,1
Liam: Did you hear about the new Sushi House that opened?,0
UPI AutoPay: ₹20878.00 deducted for YouTube Premium SUBSCRPTN Ref 874161. Next due 8-Apr-25 -SBI,1
UPI payment of ₹16378.00 to AmazonPay.UPI (UPI Ref 543689) successful. Avl Bal: ₹12303 -SBI,1
Money sent: ₹3325.00 to VPA rajesh@okicici UPI Ref 206884. Current balance: ₹24037 -IndusInd,1
Alert: Acct XXX8888 debited Rs.11729.00 on 1-Nov-25 to PhonePe. Call 1800523764 if unrecognized -Kotak,1
Your a/c XXXXX2648 credited INR 31670.00 by UPI REF NO 655867 on 5-Jul-25. Bal: INR 73831 -Axis,1
Money sent: ₹47229.00 to VPA zomato@upi UPI Ref 444156. Current balance: ₹5924 -HDFC,1
"Aarav: Hey, what's up? Wanna grab coffee later?",0
UPI: INR 19537.00 paid to Aadhya (UPI Ref 837098). Not you? Block txn: https://short.url/90438 -ICICI,1
Alert: Acct XXX9128 debited Rs.22422.00 on 23-Jun-25 to PhonePe. Call 1800185519 if unrecognized -Kotak,1
Alert: Acct XXX7536 debited Rs.20092.00 on 14-Apr-25 to JioFiber. Call 1800342573 if unrecognized -Yes Bank,1
Google Alert: New login detected from Bangalore on Edge Windows. Approve? Reply Y/N,0
Your HDFC a/c 9815 credited ₹3100.00 (UPI Ref 494652) from VPA zomato@upi. Bal: ₹76838,1
Sophia: Remember that inside joke about campus canteen food? Still cracks me up!,0
UPI payment of ₹15349.00 to AmazonPay.UPI (UPI Ref 800433) successful. Avl Bal: ₹57479 -PNB,1
Alert: Acct XXX9274 debited Rs.23510.00 on 12-Aug-25 to PhonePe. Call 1800409307 if unrecognized -IDFC FIRST,1
Liam: Recommend me a good book to read.,0
Your SBI a/c 7482 credited ₹42645.00 (UPI Ref 790083) from VPA mobile@upi. Bal: ₹11441,1
Ishaan: Can you help me with that project we discussed?,0
Google Alert: New login detected from Bangalore on Chrome Windows. Approve? Reply Y/N,0
UPI payment of ₹31688.00 to JioFiber (UPI Ref 127755) successful. Avl Bal: ₹46128 -IDFC FIRST,1
"Dear Customer, A/C XX4167 debited by INR 3569.00 on 6-Jun-25. Trf to VPA zomato@upi. Ref No 298614. Not you? Call 1800401581 -IndusInd",1
Money sent: ₹7491.00 to VPA zomato@upi UPI Ref 586944. Current balance: ₹11143 -Yes Bank,1
UPI payment of ₹43241.00 to PhonePe (UPI Ref 512392) successful. Avl Bal: ₹81182 -Yes Bank,1
Your a/c XXXXX9369 credited INR 38948.00 by UPI REF NO 924292 on 6-Mar-25. Bal: INR 40576 -PNB,1
Alert: Acct XXX8195 debited Rs.12806.00 on 20-Dec-25 to Electricity.UPI. Call 1800889581 if unrecognized -SBI,1
Myntra End of Season Sale: Get 34% off on electronics. Shop now: https://short.url/12451,0
Emma: Missing our college days. Let's plan a reunion.,0
Pooja: Check out this hilarious meme I found!,0
Emma: Feeling stressed about team conflict. Need advice.,0
Isabella: Check out this hilarious meme I found!,0
Mia: Just finished my workout. Feeling great!,0
Alert: Acct XXX9698 debited Rs.45426.00 on 18-Aug-25 to Swiggy. Call 1800950380 if unrecognized -HDFC,1
UPI payment of ₹25882.00 to PhonePe (UPI Ref 979533) successful. Avl Bal: ₹80627 -PNB,1
Google Alert: New login detected from Hyderabad on Chrome Windows. Approve? Reply Y/N,0
Reyansh: Recommend me a good book to read.,0
Your IndusInd a/c 8065 debited ₹3966.00 on 1-Jun-25. UPI txn to VPA salary@hdfc. Dispute: 1800398293,1
Your a/c XXXXX4217 credited INR 9424.00 by UPI REF NO 567222 on 27-Apr-25. Bal: INR 46285 -IDFC FIRST,1
UPI: INR 29764.00 paid to Mia (UPI Ref 138459). Not you? Block txn: https://short.url/15611 -ICICI,1
"Dear Customer, A/C XX9364 debited by INR 40086.00 on 12-Oct-25. Trf to VPA electricity@upi. Ref No 378976. Not you? Call 1800592974 -PNB",1
Alert: Acct XXX7796 debited Rs.35048.00 on 12-Jul-25 to Zomato. Call 1800484318 if unrecognized -HDFC,1
UPI AutoPay: ₹39739.00 deducted for Netflix SUBSCRPTN Ref 182491. Next due 14-Apr-25 -IndusInd,1
UPI payment of ₹46328.00 to Zomato (UPI Ref 279045) successful. Avl Bal: ₹8437 -ICICI,1
Zomato: Your order #211916 has been delivered. Rate your experience: https://short.url/82050,0
